age,region,face_confidence,gender,dominant_gender,race,dominant_race,emotion,dominant_emotion,file_name
26,"{'x': 1063, 'y': 357, 'w': 443, 'h': 443}",0.7939279079437256,"{'Woman': 5.206939950585365, 'Man': 94.7930634021759}",Man,"{'asian': 45.09906470775604, 'indian': 11.917616426944733, 'black': 5.514861270785332, 'white': 10.535093396902084, 'middle eastern': 6.0440704226493835, 'latino hispanic': 20.889294147491455}",asian,"{'angry': 0.04094343748874962, 'disgust': 0.0017368049157084897, 'fear': 23.4298437833786, 'happy': 0.0028986265533603728, 'sad': 72.82131910324097, 'surprise': 2.0638907249903582e-08, 'neutral': 3.7032607942819595}",sad,4491567.jpg
32,"{'x': 268, 'y': 311, 'w': 598, 'h': 598}",0.9055773019790649,"{'Woman': 0.9151206351816654, 'Man': 99.08487796783447}",Man,"{'asian': 0.23804951924830675, 'indian': 0.28432835824787617, 'black': 0.004256964530213736, 'white': 77.15487480163574, 'middle eastern': 13.351215422153473, 'latino hispanic': 8.967275172472}",white,"{'angry': 3.6116670817136765, 'disgust': 0.0014879379705234896, 'fear': 1.6910355538129807, 'happy': 0.0005985212283121655, 'sad': 22.042183578014374, 'surprise': 3.0203025858099863e-05, 'neutral': 72.65299558639526}",neutral,image_6555.jpg
31,"{'x': 222, 'y': 351, 'w': 557, 'h': 557}",0.8805955052375793,"{'Woman': 0.016289972700178623, 'Man': 99.98370409011841}",Man,"{'asian': 0.9513126483484926, 'indian': 1.3763613289461936, 'black': 0.1044521216583703, 'white': 55.29776748445422, 'middle eastern': 21.366757587580967, 'latino hispanic': 20.90334196050859}",white,"{'angry': 5.724111019967804e-05, 'disgust': 3.5864125901540936e-12, 'fear': 0.003098678828860116, 'happy': 0.002609075791941351, 'sad': 0.02751157899456197, 'surprise': 1.3183811451212266e-05, 'neutral': 99.96671080390875}",neutral,image_7577.jpg
25,"{'x': 648, 'y': 286, 'w': 324, 'h': 324}",0.7781897187232971,"{'Woman': 87.31812834739685, 'Man': 12.68187165260315}",Woman,"{'asian': 17.95877432331733, 'indian': 1.1693871111437215, 'black': 0.3599542389383005, 'white': 55.308926738372655, 'middle eastern': 6.978818116047158, 'latino hispanic': 18.22414168407222}",white,"{'angry': 2.150984981714784, 'disgust': 0.003243037110710866, 'fear': 0.1906381451532629, 'happy': 77.6752875849776, 'sad': 0.046037146073186166, 'surprise': 17.67413721526487, 'neutral': 2.2596746167346606}",happy,85705752.jpg
25,"{'x': 489, 'y': 329, 'w': 312, 'h': 312}",0.8492451906204224,"{'Woman': 0.4992373753339052, 'Man': 99.50076341629028}",Man,"{'asian': 99.99991655349731, 'indian': 1.0449056064842921e-07, 'black': 1.933536084741021e-13, 'white': 8.081620421762636e-05, 'middle eastern': 4.4202961603512225e-10, 'latino hispanic': 2.4221460392936933e-06}",asian,"{'angry': 0.029446923872455955, 'disgust': 1.5805505881871795e-05, 'fear': 5.8251116424798965, 'happy': 4.668427258729935, 'sad': 68.15596222877502, 'surprise': 2.225365031138793e-09, 'neutral': 21.32103145122528}",sad,68299118.jpg
23,"{'x': 337, 'y': 902, 'w': 318, 'h': 318}",0.9111530780792236,"{'Woman': 0.015906970656942576, 'Man': 99.98408555984497}",Man,"{'asian': 3.8021426647901535, 'indian': 4.543623700737953, 'black': 0.8099366910755634, 'white': 39.34857249259949, 'middle eastern': 31.163513660430908, 'latino hispanic': 20.332208275794983}",white,"{'angry': 92.02203703057987, 'disgust': 0.05687513378449582, 'fear': 0.006995761631036871, 'happy': 0.7220292428600337, 'sad': 4.9817714084250575, 'surprise': 7.114488311761516e-08, 'neutral': 2.2102888128333578}",angry,49074608.jpg
23,"{'x': 220, 'y': 356, 'w': 545, 'h': 545}",0.9122061133384705,"{'Woman': 95.12163996696472, 'Man': 4.878363385796547}",Woman,"{'asian': 0.09765139548165852, 'indian': 0.002663862370211274, 'black': 8.234568027254408e-05, 'white': 96.98031580682805, 'middle eastern': 0.7940803639196916, 'latino hispanic': 2.1252001896261943}",white,"{'angry': 6.511885863429667e-08, 'disgust': 1.8385039367265942e-19, 'fear': 3.129513707690726e-11, 'happy': 99.9900639051237, 'sad': 2.496232258692387e-07, 'surprise': 1.265275870664363e-06, 'neutral': 0.009935517892821826}",happy,image_9417.jpg
29,"{'x': 434, 'y': 308, 'w': 567, 'h': 567}",0.9581325054168701,"{'Woman': 3.389238566160202, 'Man': 96.61076068878174}",Man,"{'asian': 4.153037566308685, 'indian': 9.295224016335489, 'black': 2.1850091215979006, 'white': 21.242346911710133, 'middle eastern': 25.032496456205422, 'latino hispanic': 38.09189356468839}",latino hispanic,"{'angry': 8.540808491906789e-18, 'disgust': 4.6709255445178285e-29, 'fear': 2.8472205190848177e-21, 'happy': 98.44840168952942, 'sad': 6.006847038005081e-11, 'surprise': 1.9736733130955405e-20, 'neutral': 1.5515989623963833}",happy,68265117.jpg
29,"{'x': 593, 'y': 396, 'w': 400, 'h': 400}",0.9207789897918701,"{'Woman': 0.04231414932291955, 'Man': 99.95768666267395}",Man,"{'asian': 98.97760140628831, 'indian': 0.02064357932412825, 'black': 0.00039663332426018594, 'white': 0.44636061148173944, 'middle eastern': 0.001361065804665138, 'latino hispanic': 0.5536394388096856}",asian,"{'angry': 5.073725645569865e-20, 'disgust': 0.0, 'fear': 6.675132245473496e-30, 'happy': 99.99983310699463, 'sad': 3.4987381153777587e-19, 'surprise': 3.494198578161365e-14, 'neutral': 0.00016994699763017707}",happy,32068722.jpg
24,"{'x': 179, 'y': 295, 'w': 625, 'h': 625}",0.9487529397010803,"{'Woman': 98.73140454292297, 'Man': 1.2685961090028286}",Woman,"{'asian': 59.10872573308502, 'indian': 5.373466707674664, 'black': 1.5388495274692493, 'white': 9.363749436363545, 'middle eastern': 2.553557756755218, 'latino hispanic': 22.061651769974933}",asian,"{'angry': 3.1533922608545373e-10, 'disgust': 9.28106987042154e-18, 'fear': 5.221900386057077e-11, 'happy': 99.55293536186218, 'sad': 6.619976122834714e-07, 'surprise': 2.294815865111488e-08, 'neutral': 0.4470695275813341}",happy,image_2360.jpg
28,"{'x': 706, 'y': 482, 'w': 305, 'h': 305}",0.7008301019668579,"{'Woman': 0.00965599756455049, 'Man': 99.99034404754639}",Man,"{'asian': 99.99910593032837, 'indian': 8.11411293710762e-07, 'black': 1.8844728295192015e-10, 'white': 0.0008165288818418048, 'middle eastern': 8.376242754959407e-09, 'latino hispanic': 8.317512651956349e-05}",asian,"{'angry': 0.95042884349823, 'disgust': 0.013266492169350386, 'fear': 0.005901923213968985, 'happy': 97.46992588043213, 'sad': 1.5597322024405003, 'surprise': 2.0248523344146285e-09, 'neutral': 0.0007470908258255804}",happy,8279987.jpg
25,"{'x': 221, 'y': 327, 'w': 621, 'h': 621}",0.9232161641120911,"{'Woman': 0.09191012941300869, 'Man': 99.90808963775635}",Man,"{'asian': 52.852338552474976, 'indian': 4.264862835407257, 'black': 0.7111360784620047, 'white': 7.337342202663422, 'middle eastern': 2.604505605995655, 'latino hispanic': 32.22980797290802}",asian,"{'angry': 0.003271419167863975, 'disgust': 2.625872786960439e-07, 'fear': 0.0004042983859982078, 'happy': 94.75686518888863, 'sad': 0.0011945436911315623, 'surprise': 0.0058394707436451015, 'neutral': 5.232423483277767}",happy,image_7154.jpg
23,"{'x': 218, 'y': 306, 'w': 597, 'h': 597}",0.9491389989852905,"{'Woman': 0.020553379727061838, 'Man': 99.97945427894592}",Man,"{'asian': 71.8494713306427, 'indian': 0.8458212949335575, 'black': 0.27149536181241274, 'white': 11.15795224905014, 'middle eastern': 0.6984060630202293, 'latino hispanic': 15.17685353755951}",asian,"{'angry': 5.750754690156401e-11, 'disgust': 1.0312438417688911e-23, 'fear': 4.4891411280553045e-12, 'happy': 99.99785423278809, 'sad': 4.087413567332998e-10, 'surprise': 2.7113253048965946e-10, 'neutral': 0.002145900361938402}",happy,image_7485.jpg
27,"{'x': 622, 'y': 480, 'w': 310, 'h': 310}",0.6778897643089294,"{'Woman': 1.4039332047104836, 'Man': 98.59607219696045}",Man,"{'asian': 99.9965488908618, 'indian': 0.00013312470284696293, 'black': 9.99015862961645e-07, 'white': 0.0009879040269363743, 'middle eastern': 1.689844809330379e-06, 'latino hispanic': 0.002329933297637134}",asian,"{'angry': 0.19214522326365113, 'disgust': 5.798327595840647e-07, 'fear': 0.5098633002489805, 'happy': 0.0003683453769554035, 'sad': 97.30563759803772, 'surprise': 2.8576233046528898e-08, 'neutral': 1.9919916987419128}",sad,86764222.jpg
22,"{'x': 858, 'y': 412, 'w': 338, 'h': 338}",0.6862779259681702,"{'Woman': 0.01621235569473356, 'Man': 99.9837875366211}",Man,"{'asian': 0.035870837746188045, 'indian': 1.1086681897713529e-15, 'black': 7.924076973601001e-17, 'white': 99.96411800384521, 'middle eastern': 5.449381390576491e-07, 'latino hispanic': 1.006333292252748e-05}",white,"{'angry': 2.1693454485741523, 'disgust': 0.004642465777804898, 'fear': 0.4587025189371418, 'happy': 5.609602815485168, 'sad': 91.7222256494895, 'surprise': 0.0001080940429201757, 'neutral': 0.035373667850079706}",sad,81285695.jpg
23,"{'x': 255, 'y': 310, 'w': 567, 'h': 567}",0.9172495007514954,"{'Woman': 1.0001963935792446, 'Man': 98.99980425834656}",Man,"{'asian': 52.13265419006348, 'indian': 5.165456235408783, 'black': 1.7887286841869354, 'white': 5.63618391752243, 'middle eastern': 2.101520076394081, 'latino hispanic': 33.175456523895264}",asian,"{'angry': 1.1552985235141477e-06, 'disgust': 1.741062128452972e-11, 'fear': 0.00048317097025574185, 'happy': 99.25714135169983, 'sad': 0.09063954348675907, 'surprise': 1.9794264005668083e-06, 'neutral': 0.651735533028841}",happy,image_2840.jpg
24,"{'x': 218, 'y': 388, 'w': 564, 'h': 564}",0.8975927829742432,"{'Woman': 42.05687642097473, 'Man': 57.94312357902527}",Man,"{'asian': 54.24644351005554, 'indian': 6.901495158672333, 'black': 1.6054721549153328, 'white': 13.034719228744507, 'middle eastern': 4.487296938896179, 'latino hispanic': 19.72457319498062}",asian,"{'angry': 0.001053934255715499, 'disgust': 1.8020105254621704e-11, 'fear': 0.19179690841119937, 'happy': 99.80663059989396, 'sad': 0.0005198776617095995, 'surprise': 5.027170299369999e-09, 'neutral': 1.4594747614393217e-06}",happy,image_5669.jpg
23,"{'x': 431, 'y': 330, 'w': 350, 'h': 350}",0.8351931571960449,"{'Woman': 0.06000300636515021, 'Man': 99.94000196456909}",Man,"{'asian': 27.70867315427385, 'indian': 0.8592177089491237, 'black': 0.37741600693273464, 'white': 54.314201555943306, 'middle eastern': 5.466652754944234, 'latino hispanic': 11.273835745592624}",white,"{'angry': 1.9639912992715836, 'disgust': 1.0351752702237151e-13, 'fear': 0.0006817465873609763, 'happy': 13.945090770721436, 'sad': 0.004603134948411025, 'surprise': 9.677614271640778, 'neutral': 74.40801858901978}",neutral,75610986.jpg
43,"{'x': 1153, 'y': 392, 'w': 395, 'h': 395}",0.5371118187904358,"{'Woman': 25.074025988578796, 'Man': 74.92597699165344}",Man,"{'asian': 1.9269378421380707, 'indian': 4.699491521776733, 'black': 0.14611919764125972, 'white': 27.637380047156807, 'middle eastern': 49.945062405459595, 'latino hispanic': 15.645004433988996}",middle eastern,"{'angry': 0.18252914458165828, 'disgust': 7.260276256766765, 'fear': 0.047079817367515875, 'happy': 18.829841157216887, 'sad': 73.6794503117263, 'surprise': 3.4315145742080146e-06, 'neutral': 0.0008178862961340268}",sad,63782945.jpg
23,"{'x': 812, 'y': 260, 'w': 315, 'h': 315}",0.860584020614624,"{'Woman': 3.0502859503030777, 'Man': 96.94971442222595}",Man,"{'asian': 99.92120265960693, 'indian': 0.0013012750059715472, 'black': 0.00013258870694699, 'white': 0.025029457174241543, 'middle eastern': 0.002316121754120104, 'latino hispanic': 0.05001744721084833}",asian,"{'angry': 2.8487107783803367e-05, 'disgust': 5.144391739422439e-16, 'fear': 7.309286509382673e-08, 'happy': 99.99997615814209, 'sad': 6.127179319470599e-09, 'surprise': 4.874498027440666e-08, 'neutral': 5.801645386327436e-07}",happy,4110728.jpg
30,"{'x': 918, 'y': 173, 'w': 312, 'h': 312}",0.8115417957305908,"{'Woman': 55.59253692626953, 'Man': 44.40746307373047}",Woman,"{'asian': 0.026237012717558416, 'indian': 0.00787415171354877, 'black': 0.0006932541138065033, 'white': 89.11128769978431, 'middle eastern': 1.5203684618629858, 'latino hispanic': 9.333534171159963}",white,"{'angry': 2.8483019762215456e-09, 'disgust': 8.684642572483734e-14, 'fear': 1.7282872022406082e-06, 'happy': 98.82822632789612, 'sad': 2.015296445279091e-05, 'surprise': 8.586465566340351e-09, 'neutral': 1.171758770942688}",happy,58914288.jpg
31,"{'x': 919, 'y': 245, 'w': 429, 'h': 429}",0.792108952999115,"{'Woman': 99.7101366519928, 'Man': 0.2898555248975754}",Woman,"{'asian': 36.414735699578266, 'indian': 0.17367397538864465, 'black': 0.03631364013913364, 'white': 57.19902856344155, 'middle eastern': 2.0818767447398154, 'latino hispanic': 4.094372188709508}",white,"{'angry': 2.157004550099373, 'disgust': 2.616872905036871e-05, 'fear': 0.0759621150791645, 'happy': 90.26572704315186, 'sad': 0.05952051724307239, 'surprise': 0.04782672040164471, 'neutral': 7.393932342529297}",happy,47682797.jpg
23,"{'x': 233, 'y': 405, 'w': 561, 'h': 561}",0.8541541695594788,"{'Woman': 0.0010097603080794215, 'Man': 99.99898672103882}",Man,"{'asian': 0.17162016592919827, 'indian': 0.0113249545393046, 'black': 0.0009743221198732499, 'white': 93.29666495323181, 'middle eastern': 3.5643137991428375, 'latino hispanic': 2.955099754035473}",white,"{'angry': 9.717407643543262e-16, 'disgust': 3.177160468566716e-23, 'fear': 0.00012195799854453071, 'happy': 0.21518231369554996, 'sad': 4.194400832056999, 'surprise': 1.9765266331739823e-14, 'neutral': 95.59029936790466}",neutral,image_3340.jpg
38,"{'x': 218, 'y': 338, 'w': 648, 'h': 648}",0.914279043674469,"{'Woman': 99.21557307243347, 'Man': 0.784431304782629}",Woman,"{'asian': 0.4007268697023392, 'indian': 0.46408940106630325, 'black': 0.0820968416519463, 'white': 69.51082348823547, 'middle eastern': 9.499258548021317, 'latino hispanic': 20.043008029460907}",white,"{'angry': 1.0150065366916017, 'disgust': 8.980987966282505e-05, 'fear': 0.22329592278052296, 'happy': 92.9967292551125, 'sad': 4.304322832307478, 'surprise': 6.321843485587424e-05, 'neutral': 1.4604843343216973}",happy,image_10709.jpg
33,"{'x': 223, 'y': 355, 'w': 572, 'h': 572}",0.8888742923736572,"{'Woman': 0.013380502059590071, 'Man': 99.98661279678345}",Man,"{'asian': 78.3535897731781, 'indian': 0.15402656281366944, 'black': 0.038181443233042955, 'white': 18.307064473628998, 'middle eastern': 0.9883769787847996, 'latino hispanic': 2.1587667986750603}",asian,"{'angry': 2.007352293276199e-05, 'disgust': 1.4199010653500547e-12, 'fear': 0.030422204872593284, 'happy': 0.0006787363417970482, 'sad': 3.9341051131486893, 'surprise': 2.0258461574940156e-08, 'neutral': 96.03477716445923}",neutral,image_4893.jpg
25,"{'x': 947, 'y': 399, 'w': 332, 'h': 332}",0.8997154831886292,"{'Woman': 68.72722506523132, 'Man': 31.272774934768677}",Woman,"{'asian': 0.7929595659947136, 'indian': 0.67135555945966, 'black': 0.05057400277511792, 'white': 58.68791095542377, 'middle eastern': 9.203015071333352, 'latino hispanic': 30.594183838020793}",white,"{'angry': 2.2514474551371677e-05, 'disgust': 9.166231142165859e-10, 'fear': 0.001552803223603405, 'happy': 99.99523162841797, 'sad': 0.00107501700767898, 'surprise': 8.229124546232924e-05, 'neutral': 0.002035996840277221}",happy,62636004.jpg
34,"{'x': 197, 'y': 326, 'w': 609, 'h': 609}",0.8702308535575867,"{'Woman': 0.0033211246773134917, 'Man': 99.99667406082153}",Man,"{'asian': 27.436625957489014, 'indian': 12.473558634519577, 'black': 6.048582121729851, 'white': 12.343428283929825, 'middle eastern': 7.796391099691391, 'latino hispanic': 33.90142023563385}",latino hispanic,"{'angry': 0.008881140820449218, 'disgust': 3.736714759838833e-06, 'fear': 6.305411943685613e-05, 'happy': 98.41512441635132, 'sad': 0.12313657207414508, 'surprise': 3.554931993221544e-05, 'neutral': 1.4527601189911366}",happy,image_3504.jpg
23,"{'x': 511, 'y': 440, 'w': 318, 'h': 318}",0.751844584941864,"{'Woman': 99.85542893409729, 'Man': 0.14456750359386206}",Woman,"{'asian': 82.90594714319391, 'indian': 1.082509634346344, 'black': 0.11974824142073044, 'white': 9.237734778984473, 'middle eastern': 0.8429970163403163, 'latino hispanic': 5.811064664188901}",asian,"{'angry': 0.037407048512250185, 'disgust': 8.129109829724257e-07, 'fear': 0.00045099936869519297, 'happy': 99.75433349609375, 'sad': 0.0032888456189539284, 'surprise': 0.0022713917132932693, 'neutral': 0.2022497123107314}",happy,13224746.jpg
26,"{'x': 141, 'y': 323, 'w': 616, 'h': 616}",0.9225562214851379,"{'Woman': 99.9930739402771, 'Man': 0.00692302783136256}",Woman,"{'asian': 0.3648383775725961, 'indian': 0.147289561573416, 'black': 0.005027226870879531, 'white': 80.06746768951416, 'middle eastern': 7.6963260769844055, 'latino hispanic': 11.719052493572235}",white,"{'angry': 6.825887850282243e-13, 'disgust': 5.373314922382747e-29, 'fear': 5.287333224780768e-19, 'happy': 99.99918937683105, 'sad': 9.228071594629544e-12, 'surprise': 9.074495170048602e-11, 'neutral': 0.000809925768407993}",happy,image_3371.jpg
31,"{'x': 435, 'y': 124, 'w': 425, 'h': 425}",0.8192118406295776,"{'Woman': 99.99914169311523, 'Man': 0.0008601391527918167}",Woman,"{'asian': 1.3306663647989792, 'indian': 3.297314772329954, 'black': 0.11255984249742716, 'white': 48.350918489585105, 'middle eastern': 35.20479676666298, 'latino hispanic': 11.703735684903183}",white,"{'angry': 0.002420388848581563, 'disgust': 3.981605041756724e-05, 'fear': 0.029960797904075933, 'happy': 80.18259046285266, 'sad': 0.429001865058915, 'surprise': 0.011974237013885437, 'neutral': 19.34401013326524}",happy,93345218.jpg
34,"{'x': 1033, 'y': 209, 'w': 370, 'h': 370}",0.862644612789154,"{'Woman': 40.09678661823273, 'Man': 59.903210401535034}",Man,"{'asian': 90.99670648574829, 'indian': 0.0011731923223123886, 'black': 6.897890898471815e-05, 'white': 8.848293125629425, 'middle eastern': 0.010821366595337167, 'latino hispanic': 0.14293751446530223}",asian,"{'angry': 3.0464203081205346e-07, 'disgust': 1.954933545068761e-14, 'fear': 2.8968864739788805e-06, 'happy': 99.97292161310654, 'sad': 0.0012333044090594963, 'surprise': 8.78119358314363e-11, 'neutral': 0.025836090038512345}",happy,43305314.jpg
28,"{'x': 283, 'y': 348, 'w': 579, 'h': 579}",0.9109653234481812,"{'Woman': 99.55229759216309, 'Man': 0.44770194217562675}",Woman,"{'asian': 56.453752517700195, 'indian': 5.368814244866371, 'black': 1.4220836572349072, 'white': 18.79773437976837, 'middle eastern': 5.3188081830739975, 'latino hispanic': 12.63880580663681}",asian,"{'angry': 0.0010810387720994186, 'disgust': 1.601538693329907e-09, 'fear': 0.32213174272328615, 'happy': 6.683744490146637, 'sad': 0.07856097654439509, 'surprise': 0.000283553254121216, 'neutral': 92.91419982910156}",neutral,image_4445.jpg
53,"{'x': 1103, 'y': 281, 'w': 283, 'h': 283}",0.8011152744293213,"{'Woman': 0.11388692073523998, 'Man': 99.88611936569214}",Man,"{'asian': 0.0037134609676916118, 'indian': 0.017038317461586898, 'black': 8.458510038805046e-05, 'white': 98.74037519212065, 'middle eastern': 0.758669528076705, 'latino hispanic': 0.48011326095601786}",white,"{'angry': 12.201709282500104, 'disgust': 0.8451536801549006, 'fear': 81.15371949396845, 'happy': 0.20498376164488563, 'sad': 4.382371791146505, 'surprise': 0.0010550048219927666, 'neutral': 1.2110079429154361}",fear,49106710.jpg
35,"{'x': 516, 'y': 460, 'w': 498, 'h': 498}",0.6111962795257568,"{'Woman': 2.126717194914818, 'Man': 97.87327647209167}",Man,"{'asian': 6.929924007053614, 'indian': 0.5087340088179116, 'black': 0.03869890000366569, 'white': 74.92175548802349, 'middle eastern': 11.372066221956386, 'latino hispanic': 6.2288224684490245}",white,"{'angry': 0.37784241139888763, 'disgust': 0.0001762993974807614, 'fear': 0.44904593378305435, 'happy': 99.16881918907166, 'sad': 0.0022011623514117673, 'surprise': 0.0007176738563430263, 'neutral': 0.0012017331755487248}",happy,22981000.jpg
22,"{'x': 1089, 'y': 323, 'w': 348, 'h': 348}",0.7022361159324646,"{'Woman': 0.34110620617866516, 'Man': 99.6588945388794}",Man,"{'asian': 18.2107859002607, 'indian': 0.00917117613236369, 'black': 0.02819155879922255, 'white': 78.19150946241504, 'middle eastern': 1.770055269294349, 'latino hispanic': 1.7902796816492461}",white,"{'angry': 5.960669368505478, 'disgust': 1.8232575449417254e-07, 'fear': 93.89325380325317, 'happy': 2.9488799668797583e-05, 'sad': 0.1291428110562265, 'surprise': 3.12643749111885e-05, 'neutral': 0.016876864538062364}",fear,46394298.jpg
24,"{'x': 247, 'y': 362, 'w': 549, 'h': 549}",0.8943796157836914,"{'Woman': 2.187245711684227, 'Man': 97.81275987625122}",Man,"{'asian': 91.75858995420813, 'indian': 2.2858197731756893, 'black': 0.11421843862157328, 'white': 0.6093276459667261, 'middle eastern': 0.018992686172541073, 'latino hispanic': 5.213051538235132}",asian,"{'angry': 0.026746565708890557, 'disgust': 6.178809905128119e-12, 'fear': 7.902145604532507e-07, 'happy': 99.88335967063904, 'sad': 1.2043375363646192e-05, 'surprise': 0.004752780296257697, 'neutral': 0.0851368298754096}",happy,image_5200.jpg
30,"{'x': 227, 'y': 330, 'w': 647, 'h': 647}",0.8938649296760559,"{'Woman': 0.0005120219157106476, 'Man': 99.99948740005493}",Man,"{'asian': 0.00014917517319190665, 'indian': 0.010740065044956282, 'black': 5.939722882430942e-05, 'white': 93.58419179916382, 'middle eastern': 3.9480797946453094, 'latino hispanic': 2.4567807093262672}",white,"{'angry': 2.1424541249871254, 'disgust': 8.1413202224212e-05, 'fear': 0.17959601245820522, 'happy': 0.007446845120284706, 'sad': 7.4816107749938965, 'surprise': 0.0001197574420075398, 'neutral': 90.18869400024414}",neutral,image_2909.jpg
26,"{'x': 251, 'y': 352, 'w': 580, 'h': 580}",0.9120131134986877,"{'Woman': 99.99731779098511, 'Man': 0.0026794821678777225}",Woman,"{'asian': 0.18051801016554236, 'indian': 0.032696957350708544, 'black': 0.0023570113626192324, 'white': 89.37019109725952, 'middle eastern': 3.086700476706028, 'latino hispanic': 7.327540218830109}",white,"{'angry': 0.08711627845310184, 'disgust': 0.0004440680070795886, 'fear': 0.508857842256041, 'happy': 91.28258668468952, 'sad': 5.149099033909863, 'surprise': 0.0005214357338613234, 'neutral': 2.9713831567257327}",happy,image_3241.jpg
24,"{'x': 241, 'y': 350, 'w': 576, 'h': 576}",0.910485029220581,"{'Woman': 2.694743312895298, 'Man': 97.30525016784668}",Man,"{'asian': 99.88341928918132, 'indian': 0.019098375102419393, 'black': 1.8340835995131733e-06, 'white': 0.005194618751494027, 'middle eastern': 2.561907491613089e-07, 'latino hispanic': 0.09228402696330523}",asian,"{'angry': 0.006793026841478422, 'disgust': 8.091396996867672e-09, 'fear': 0.00027179414701095084, 'happy': 0.5369961727410555, 'sad': 5.006558075547218, 'surprise': 3.2260039084519576e-08, 'neutral': 94.449383020401}",neutral,image_4995.jpg
23,"{'x': 645, 'y': 330, 'w': 348, 'h': 348}",0.9461850523948669,"{'Woman': 0.03719307132996619, 'Man': 99.96280670166016}",Man,"{'asian': 99.37233321336903, 'indian': 0.006724162159434293, 'black': 0.00034259312078972065, 'white': 0.4541804158455629, 'middle eastern': 0.003828438004166879, 'latino hispanic': 0.1625938302017844}",asian,"{'angry': 1.1479246372902985e-10, 'disgust': 5.6606916147935904e-18, 'fear': 3.904546730382208e-06, 'happy': 1.4751233123888596e-06, 'sad': 0.0006315140581136802, 'surprise': 2.526080906950501e-10, 'neutral': 99.99936819076538}",neutral,52984813.jpg
24,"{'x': 1151, 'y': 332, 'w': 299, 'h': 299}",0.5158755779266357,"{'Woman': 97.90374040603638, 'Man': 2.0962607115507126}",Woman,"{'asian': 99.9886155128479, 'indian': 5.089853871709238e-06, 'black': 8.496962577986267e-08, 'white': 0.009458879503654316, 'middle eastern': 3.973404432144889e-05, 'latino hispanic': 0.0018746961359283887}",asian,"{'angry': 0.0005667952791554853, 'disgust': 3.461510464996078e-13, 'fear': 0.003351663690409623, 'happy': 7.749343663454056, 'sad': 6.10487274825573, 'surprise': 7.246445079545083e-05, 'neutral': 86.14178895950317}",neutral,20516708.jpg
24,"{'x': 931, 'y': 412, 'w': 378, 'h': 378}",0.9007557034492493,"{'Woman': 31.272807717323303, 'Man': 68.72719526290894}",Man,"{'asian': 99.99532103510624, 'indian': 6.359696082462545e-05, 'black': 1.1803260184442784e-07, 'white': 0.0038592900208845376, 'middle eastern': 1.1350202343950842e-06, 'latino hispanic': 0.0007560674016982678}",asian,"{'angry': 73.59586200689446, 'disgust': 0.024975357552452837, 'fear': 1.5335051325562676, 'happy': 0.048323970956480264, 'sad': 24.12046635868945, 'surprise': 0.5346693417232836, 'neutral': 0.14220234854235342}",angry,6645868.jpg
26,"{'x': 225, 'y': 306, 'w': 634, 'h': 634}",0.9056652784347534,"{'Woman': 0.9436352178454399, 'Man': 99.05636310577393}",Man,"{'asian': 1.1591971155546304e-05, 'indian': 4.611559366415978e-05, 'black': 5.78125123245385e-07, 'white': 99.41780574109485, 'middle eastern': 0.27346586808224105, 'latino hispanic': 0.30866266274003235}",white,"{'angry': 2.6322913686092812e-05, 'disgust': 7.881017120883439e-09, 'fear': 0.0003072236129188119, 'happy': 93.23264441101021, 'sad': 0.09966246992648006, 'surprise': 4.041967345266363e-05, 'neutral': 6.667310694776691}",happy,image_6225.jpg
26,"{'x': 641, 'y': 519, 'w': 310, 'h': 310}",0.9131568074226379,"{'Woman': 2.6136094704270363, 'Man': 97.3863959312439}",Man,"{'asian': 46.505772650930005, 'indian': 1.6302051103359592, 'black': 0.6026898297893798, 'white': 25.936830155471583, 'middle eastern': 4.602232378987358, 'latino hispanic': 20.722273972305533}",asian,"{'angry': 4.379760476210581e-07, 'disgust': 5.623303886026324e-11, 'fear': 3.840792541340889e-05, 'happy': 99.88650084894886, 'sad': 0.09212881043321663, 'surprise': 3.0695711407761155e-12, 'neutral': 0.02132635745939449}",happy,66790091.jpg
27,"{'x': 557, 'y': 410, 'w': 408, 'h': 408}",0.7705900073051453,"{'Woman': 0.053731579100713134, 'Man': 99.94626641273499}",Man,"{'asian': 95.6267709287132, 'indian': 0.03322713123920634, 'black': 0.00020664558822813936, 'white': 3.4342367570682475, 'middle eastern': 0.012394700047114498, 'latino hispanic': 0.8931629493132769}",asian,"{'angry': 0.006971294766909318, 'disgust': 2.4826952209969366e-12, 'fear': 1.8778109432007278e-05, 'happy': 99.99261498407215, 'sad': 0.0002572443162159866, 'surprise': 3.614945785019779e-05, 'neutral': 9.942710359251092e-05}",happy,8869284.jpg
23,"{'x': 914, 'y': 359, 'w': 343, 'h': 343}",0.731367826461792,"{'Woman': 0.028520557680167258, 'Man': 99.97147917747498}",Man,"{'asian': 99.98487829891651, 'indian': 6.400193520520814e-06, 'black': 8.122264314660826e-07, 'white': 0.004452111238898111, 'middle eastern': 4.093290492413559e-05, 'latino hispanic': 0.010621918489372684}",asian,"{'angry': 7.495267689228058, 'disgust': 1.7102458501044165e-11, 'fear': 72.16231226921082, 'happy': 0.33237533643841743, 'sad': 19.925621151924133, 'surprise': 2.7929489276878883e-08, 'neutral': 0.0844293856061995}",fear,82928352.jpg
