age,region,face_confidence,gender,dominant_gender,race,dominant_race,emotion,dominant_emotion,file_name
30,"{'x': 593, 'y': 353, 'w': 259, 'h': 362}",0.92,"{'Woman': 7.253508269786835, 'Man': 92.74649620056152}",Man,"{'asian': 99.99858140962345, 'indian': 0.0005898444421181096, 'black': 1.6102550705056932e-08, 'white': 3.816280169910465e-06, 'middle eastern': 1.1620451478581732e-10, 'latino hispanic': 0.0008261605141465125}",asian,"{'angry': 0.08302531787194312, 'disgust': 0.00022215251647139667, 'fear': 0.05582666490226984, 'happy': 60.48204302787781, 'sad': 3.770536184310913, 'surprise': 0.4687344189733267, 'neutral': 35.13961136341095}",happy,95324449.jpg
42,"{'x': 906, 'y': 184, 'w': 209, 'h': 278}",0.92,"{'Woman': 1.130168978124857, 'Man': 98.86983036994934}",Man,"{'asian': 1.2280133552849293, 'indian': 1.2022865004837513, 'black': 0.34150329884141684, 'white': 77.05494165420532, 'middle eastern': 7.627488672733307, 'latino hispanic': 12.545770406723022}",white,"{'angry': 0.001807246520111752, 'disgust': 8.988930319994893e-17, 'fear': 0.0033113221124753075, 'happy': 4.545308298577175e-06, 'sad': 0.08552727084840586, 'surprise': 4.0445804369198896e-05, 'neutral': 99.90930558332138}",neutral,68288898.jpg
35,"{'x': 243, 'y': 219, 'w': 516, 'h': 675}",0.93,"{'Woman': 96.87588810920715, 'Man': 3.12411542981863}",Woman,"{'asian': 5.63782636152663, 'indian': 0.03977890829169203, 'black': 0.0056983506269235535, 'white': 86.99013513267846, 'middle eastern': 1.6533230485512642, 'latino hispanic': 5.673234875394993}",white,"{'angry': 2.441056254701146e-10, 'disgust': 5.74114720782659e-18, 'fear': 3.796794150780214e-11, 'happy': 100.0, 'sad': 8.764915876424695e-10, 'surprise': 1.9225597676364448e-10, 'neutral': 7.324685302734224e-07}",happy,image_6476.jpg
41,"{'x': 1334, 'y': 87, 'w': 262, 'h': 371}",0.94,"{'Woman': 16.22803807258606, 'Man': 83.77195596694946}",Man,"{'asian': 94.52164769172668, 'indian': 1.3357199728488922, 'black': 0.19648647867143154, 'white': 1.0357980616390705, 'middle eastern': 0.14402098022401333, 'latino hispanic': 2.766326256096363}",asian,"{'angry': 0.033677578903734684, 'disgust': 0.013147215940989554, 'fear': 55.501896142959595, 'happy': 0.42914291843771935, 'sad': 2.6178457801506738e-05, 'surprise': 32.21874237060547, 'neutral': 11.803372949361801}",fear,54154632.jpg
21,"{'x': 768, 'y': 465, 'w': 556, 'h': 690}",0.95,"{'Woman': 0.3779276739805937, 'Man': 99.62207674980164}",Man,"{'asian': 69.5544421672821, 'indian': 3.55636365711689, 'black': 1.1667009443044662, 'white': 15.305449068546295, 'middle eastern': 1.9105231389403343, 'latino hispanic': 8.506519347429276}",asian,"{'angry': 0.011000150698237121, 'disgust': 0.004739316136692651, 'fear': 0.002624925400596112, 'happy': 99.86024498939514, 'sad': 0.0011129333870485425, 'surprise': 0.00022007088773534633, 'neutral': 0.12005551252514124}",happy,44088992.jpg
31,"{'x': 950, 'y': 493, 'w': 146, 'h': 184}",0.92,"{'Woman': 94.82445120811462, 'Man': 5.175553262233734}",Woman,"{'asian': 28.97646129131317, 'indian': 6.608434766530991, 'black': 9.73292738199234, 'white': 17.036134004592896, 'middle eastern': 8.72136801481247, 'latino hispanic': 28.924673795700073}",asian,"{'angry': 0.0001275823933610809, 'disgust': 7.816839536767262e-09, 'fear': 0.00018105465642292984, 'happy': 99.16541576385498, 'sad': 0.0003730362095666351, 'surprise': 0.20580959971994162, 'neutral': 0.6280936300754547}",happy,39960231.jpg
22,"{'x': 193, 'y': 188, 'w': 539, 'h': 772}",0.92,"{'Woman': 7.405438274145126, 'Man': 92.59456396102905}",Man,"{'asian': 28.23932935233887, 'indian': 3.284828188111078, 'black': 1.3589994860589198, 'white': 36.588569676194766, 'middle eastern': 12.022180826793958, 'latino hispanic': 18.50609293616372}",white,"{'angry': 9.760092325450387e-05, 'disgust': 5.248526896400169e-14, 'fear': 2.885406402697299e-06, 'happy': 99.795401096344, 'sad': 2.336509936640141e-05, 'surprise': 0.09927189676091075, 'neutral': 0.10520444484427571}",happy,image_1127.jpg
19,"{'x': 756, 'y': 218, 'w': 318, 'h': 431}",0.94,"{'Woman': 99.36370849609375, 'Man': 0.6362928543239832}",Woman,"{'asian': 7.2630307360850885, 'indian': 0.0014908177987267932, 'black': 0.00029809135496959235, 'white': 91.13870368734554, 'middle eastern': 0.23740443364924985, 'latino hispanic': 1.3590633180363991}",white,"{'angry': 6.656379352957588e-06, 'disgust': 4.456064260339626e-13, 'fear': 8.190722688397213e-09, 'happy': 99.99955892557608, 'sad': 8.663557660429279e-06, 'surprise': 2.0539841375453922e-09, 'neutral': 0.0004293527183800684}",happy,58743623.jpg
45,"{'x': 756, 'y': 234, 'w': 406, 'h': 556}",0.92,"{'Woman': 1.81378535926342, 'Man': 98.18621277809143}",Man,"{'asian': 1.7768239602446556, 'indian': 2.9029671102762222, 'black': 0.5740620195865631, 'white': 54.8113226890564, 'middle eastern': 23.987673223018646, 'latino hispanic': 15.947151184082031}",white,"{'angry': 4.498704360422767e-10, 'disgust': 1.8834866813629978e-14, 'fear': 4.060378144821186e-08, 'happy': 99.99960660934448, 'sad': 2.3157336670465156e-05, 'surprise': 4.80654849255302e-08, 'neutral': 0.00037421305023599416}",happy,63873747.jpg
41,"{'x': 212, 'y': 209, 'w': 497, 'h': 724}",0.92,"{'Woman': 0.004887222894467413, 'Man': 99.99511241912842}",Man,"{'asian': 0.00168597798619885, 'indian': 0.000336995276484231, 'black': 3.613702688198828e-05, 'white': 99.70430731773376, 'middle eastern': 0.15879736747592688, 'latino hispanic': 0.13483965303748846}",white,"{'angry': 44.469889998435974, 'disgust': 0.6713510490953922, 'fear': 15.257175266742706, 'happy': 0.008622167661087587, 'sad': 27.642494440078735, 'surprise': 0.004818214802071452, 'neutral': 11.945649981498718}",angry,image_1166.jpg
28,"{'x': 893, 'y': 168, 'w': 315, 'h': 406}",0.95,"{'Woman': 0.0001395910544488288, 'Man': 99.99985694885254}",Man,"{'asian': 3.041270346670899e-07, 'indian': 0.0018168955648434348, 'black': 2.5811666137798284e-07, 'white': 72.84034490585327, 'middle eastern': 26.95404291152954, 'latino hispanic': 0.2037987345829606}",white,"{'angry': 1.0222366079688072, 'disgust': 1.8677948666195198e-14, 'fear': 1.5900336602925336e-07, 'happy': 98.88656735420227, 'sad': 4.469288050756859e-07, 'surprise': 0.00025724425540829543, 'neutral': 0.09093868429772556}",happy,76568498.jpg
43,"{'x': 565, 'y': 187, 'w': 225, 'h': 296}",0.91,"{'Woman': 0.3655467415228486, 'Man': 99.634450674057}",Man,"{'asian': 98.42883935146567, 'indian': 0.19738156127968795, 'black': 0.004403482933945868, 'white': 0.4875269543395611, 'middle eastern': 0.004932457453154285, 'latino hispanic': 0.8769169041166844}",asian,"{'angry': 1.958396983635785, 'disgust': 1.629369085262929e-05, 'fear': 39.523027596112776, 'happy': 0.14670470843258995, 'sad': 50.014239547939354, 'surprise': 3.340883437980416e-05, 'neutral': 8.357575284531679}",sad,69905055.jpg
53,"{'x': 219, 'y': 187, 'w': 563, 'h': 809}",0.92,"{'Woman': 94.29901838302612, 'Man': 5.700980126857758}",Woman,"{'asian': 91.35722024950739, 'indian': 0.8088028956886655, 'black': 0.043718820115543, 'white': 3.260902671706358, 'middle eastern': 0.2385484934465893, 'latino hispanic': 4.290804127954945}",asian,"{'angry': 7.111673802070529e-14, 'disgust': 9.586896419101595e-23, 'fear': 1.0177669961521855e-15, 'happy': 99.9976634979248, 'sad': 2.0429319992415138e-12, 'surprise': 5.176839425885538e-10, 'neutral': 0.002339979982934892}",happy,image_8056.jpg
26,"{'x': 303, 'y': 6, 'w': 425, 'h': 546}",0.94,"{'Woman': 2.118441089987755, 'Man': 97.88155555725098}",Man,"{'asian': 99.99998807907104, 'indian': 3.528390635221257e-08, 'black': 1.837035704761389e-11, 'white': 1.39477975835689e-06, 'middle eastern': 2.725221307300907e-10, 'latino hispanic': 1.5053844037993258e-05}",asian,"{'angry': 2.211444893873704e-05, 'disgust': 9.404560226552398e-13, 'fear': 22.055236995220184, 'happy': 3.616292474362126e-05, 'sad': 56.26845955848694, 'surprise': 2.7693963033925684e-05, 'neutral': 21.676217019557953}",sad,76949099.jpg
34,"{'x': 241, 'y': 222, 'w': 470, 'h': 684}",0.92,"{'Woman': 0.05130191566422582, 'Man': 99.94869232177734}",Man,"{'asian': 8.430114873633995, 'indian': 14.240400285673108, 'black': 72.71209684466162, 'white': 0.30259356020765776, 'middle eastern': 0.19280442532248196, 'latino hispanic': 4.121986657740276}",black,"{'angry': 9.303372353315353, 'disgust': 7.81688082318599e-10, 'fear': 0.012983621854800731, 'happy': 0.0004895763140666531, 'sad': 6.0006726533174515, 'surprise': 1.3881737004339811e-05, 'neutral': 84.68247056007385}",neutral,image_1162.jpg
33,"{'x': 381, 'y': 203, 'w': 212, 'h': 262}",0.93,"{'Woman': 21.225717663764954, 'Man': 78.77428531646729}",Man,"{'asian': 100.0, 'indian': 5.435889525541636e-14, 'black': 7.075229718966113e-21, 'white': 1.4561159569770332e-09, 'middle eastern': 1.6257588704876202e-18, 'latino hispanic': 4.36432140427101e-10}",asian,"{'angry': 67.33013391494751, 'disgust': 0.00015437451565958327, 'fear': 0.02216354914708063, 'happy': 8.083976155148775e-07, 'sad': 2.3037225008010864, 'surprise': 2.385655561987221e-08, 'neutral': 30.343830585479736}",angry,3138837.jpg
45,"{'x': 590, 'y': 315, 'w': 262, 'h': 328}",0.94,"{'Woman': 3.1872548162937164, 'Man': 96.81273698806763}",Man,"{'asian': 15.928073227405548, 'indian': 6.165723130106926, 'black': 1.4082779176533222, 'white': 28.04679274559021, 'middle eastern': 10.600923001766205, 'latino hispanic': 37.85020709037781}",latino hispanic,"{'angry': 0.27835050452807625, 'disgust': 0.00011472882084181402, 'fear': 0.6010541370160825, 'happy': 99.01522380385825, 'sad': 0.10481720801899576, 'surprise': 0.00038523519446273085, 'neutral': 5.6450157761494315e-05}",happy,106449415.jpg
35,"{'x': 631, 'y': 896, 'w': 215, 'h': 271}",0.95,"{'Woman': 3.184148296713829, 'Man': 96.81585431098938}",Man,"{'asian': 57.740336656570435, 'indian': 2.316218428313732, 'black': 1.126162800937891, 'white': 19.904989004135132, 'middle eastern': 3.392370417714119, 'latino hispanic': 15.519919991493225}",asian,"{'angry': 0.009597192547516897, 'disgust': 5.177660256094896e-06, 'fear': 0.0020448944269446656, 'happy': 99.51039552688599, 'sad': 0.022497585450764745, 'surprise': 0.0185194265213795, 'neutral': 0.4369457717984915}",happy,36748282.jpg
22,"{'x': 1281, 'y': 134, 'w': 156, 'h': 209}",0.94,"{'Woman': 2.552361600100994, 'Man': 97.44763374328613}",Man,"{'asian': 1.1211531905027146, 'indian': 0.46489655948558806, 'black': 0.046942991208612395, 'white': 69.81011449158873, 'middle eastern': 11.485131024428071, 'latino hispanic': 17.07175922821517}",white,"{'angry': 1.0484798446119825e-08, 'disgust': 1.8765380602286772e-18, 'fear': 7.949251035199723e-07, 'happy': 99.99908208847046, 'sad': 4.032622769045702e-06, 'surprise': 1.659509491359467e-12, 'neutral': 0.0009129194950219244}",happy,59309272.jpg
38,"{'x': 204, 'y': 200, 'w': 592, 'h': 760}",0.91,"{'Woman': 99.15135502815247, 'Man': 0.8486486971378326}",Woman,"{'asian': 26.061150431632996, 'indian': 9.072049707174301, 'black': 2.9147695749998093, 'white': 21.060429513454437, 'middle eastern': 16.25155806541443, 'latino hispanic': 24.64004158973694}",asian,"{'angry': 5.635618518075661e-13, 'disgust': 6.880078783877642e-22, 'fear': 1.8402613823809165e-16, 'happy': 100.0, 'sad': 4.730241545680691e-09, 'surprise': 3.307312405052728e-14, 'neutral': 2.384496156082605e-06}",happy,image_1809.jpg
25,"{'x': 1034, 'y': 428, 'w': 237, 'h': 300}",0.92,"{'Woman': 3.6298923194408417, 'Man': 96.3701069355011}",Man,"{'asian': 59.98428940960295, 'indian': 10.31735863478677, 'black': 3.8293807858966846, 'white': 6.915312926135907, 'middle eastern': 1.747499943077571, 'latino hispanic': 17.206149732333454}",asian,"{'angry': 0.08895094506442547, 'disgust': 3.4634042855863356e-08, 'fear': 0.8104040287435055, 'happy': 0.19085787935182452, 'sad': 3.2657548785209656, 'surprise': 6.752140074968338, 'neutral': 88.8918936252594}",neutral,45688388.jpg
27,"{'x': 1218, 'y': 275, 'w': 253, 'h': 296}",0.93,"{'Woman': 82.34617114067078, 'Man': 17.653822898864746}",Woman,"{'asian': 0.001266448543901788, 'indian': 0.0005916249392612372, 'black': 2.9685784852517827e-05, 'white': 99.28082227706909, 'middle eastern': 0.349210761487484, 'latino hispanic': 0.3680782625451684}",white,"{'angry': 0.8501820348420185, 'disgust': 3.685492716490354, 'fear': 4.138556988663314, 'happy': 51.51557344383877, 'sad': 29.327554026550533, 'surprise': 0.009727734573092336, 'neutral': 10.472921040406352}",happy,75996942.jpg
36,"{'x': 584, 'y': 275, 'w': 415, 'h': 500}",0.91,"{'Woman': 99.67509508132935, 'Man': 0.3249112516641617}",Woman,"{'asian': 4.706486314535141, 'indian': 9.008152037858963, 'black': 0.8994168601930141, 'white': 35.306933522224426, 'middle eastern': 23.791496455669403, 'latino hispanic': 26.287510991096497}",white,"{'angry': 0.0017960989093064894, 'disgust': 7.980825286118643e-10, 'fear': 1.9129751087689086e-05, 'happy': 99.99758005113364, 'sad': 5.6438905082868736e-05, 'surprise': 4.833057641812758e-07, 'neutral': 0.0005492360487455402}",happy,80326561.jpg
23,"{'x': 1296, 'y': 118, 'w': 253, 'h': 334}",0.93,"{'Woman': 70.43180465698242, 'Man': 29.568201303482056}",Woman,"{'asian': 1.8904566764831543, 'indian': 1.9042205065488815, 'black': 0.3349314443767071, 'white': 58.02243947982788, 'middle eastern': 17.626294493675232, 'latino hispanic': 20.221659541130066}",white,"{'angry': 0.03452538633183525, 'disgust': 0.00021507105720028777, 'fear': 2.9414225150850433, 'happy': 95.18008174658796, 'sad': 0.7008293547724909, 'surprise': 0.060524402882087575, 'neutral': 1.0824023173633}",happy,55831848.jpg
42,"{'x': 1159, 'y': 290, 'w': 409, 'h': 578}",0.94,"{'Woman': 99.9444305896759, 'Man': 0.05557307158596814}",Woman,"{'asian': 0.0005942061560597625, 'indian': 0.002003964130075098, 'black': 8.161783689303148e-06, 'white': 97.45985239265589, 'middle eastern': 1.5004161671300134, 'latino hispanic': 1.03712662379463}",white,"{'angry': 1.2210162356495857, 'disgust': 0.0003747597020264948, 'fear': 32.86602199077606, 'happy': 0.0027957647034781985, 'sad': 17.89954900741577, 'surprise': 0.0005791144303657347, 'neutral': 48.009660840034485}",neutral,75455280.jpg
46,"{'x': 768, 'y': 243, 'w': 446, 'h': 550}",0.93,"{'Woman': 1.2936221435666084, 'Man': 98.70637655258179}",Man,"{'asian': 49.13049638271332, 'indian': 10.376366972923279, 'black': 5.801063030958176, 'white': 10.889454185962677, 'middle eastern': 4.354187473654747, 'latino hispanic': 19.44843977689743}",asian,"{'angry': 4.428226674235702e-06, 'disgust': 9.78604003387673e-09, 'fear': 8.635137760393263e-05, 'happy': 99.76304769515991, 'sad': 0.0033436164812883362, 'surprise': 5.973178929252754e-06, 'neutral': 0.23351600393652916}",happy,87180579.jpg
32,"{'x': 1015, 'y': 365, 'w': 262, 'h': 346}",0.92,"{'Woman': 99.95298385620117, 'Man': 0.04701608559116721}",Woman,"{'asian': 0.19088288536295295, 'indian': 0.06409474881365895, 'black': 0.003915468550985679, 'white': 86.44890189170837, 'middle eastern': 5.412015691399574, 'latino hispanic': 7.880192250013351}",white,"{'angry': 2.438675571303104, 'disgust': 0.0005594119435605727, 'fear': 0.41227748280927434, 'happy': 2.0509741560205312, 'sad': 4.354881009750426, 'surprise': 0.012120767491384521, 'neutral': 90.73051158967684}",neutral,58627926.jpg
28,"{'x': 172, 'y': 267, 'w': 550, 'h': 688}",0.92,"{'Woman': 80.14714121818542, 'Man': 19.852857291698456}",Woman,"{'asian': 99.99895095825195, 'indian': 0.0005868481821380556, 'black': 1.997921446339479e-09, 'white': 1.4571149620223878e-05, 'middle eastern': 3.228181339864217e-11, 'latino hispanic': 0.00045550700633611996}",asian,"{'angry': 4.956808401235246e-10, 'disgust': 7.76094858806419e-19, 'fear': 4.911964932019508e-09, 'happy': 96.72840237617493, 'sad': 4.72690464548009e-07, 'surprise': 4.0305127413375885e-05, 'neutral': 3.2715555280447006}",happy,image_5678.jpg
31,"{'x': 590, 'y': 259, 'w': 409, 'h': 568}",0.93,"{'Woman': 3.9708135091132135e-05, 'Man': 99.99996423721313}",Man,"{'asian': 0.0009350305639997477, 'indian': 0.004793342824747897, 'black': 8.168312482996904e-05, 'white': 93.51105171310286, 'middle eastern': 4.672091269839851, 'latino hispanic': 1.8110440747685344}",white,"{'angry': 0.013229910109657794, 'disgust': 1.312609851540636e-10, 'fear': 0.0006517935617011972, 'happy': 86.49999499320984, 'sad': 0.0002632339146657614, 'surprise': 0.16311127692461014, 'neutral': 13.322749733924866}",happy,54650192.jpg
43,"{'x': 912, 'y': 240, 'w': 353, 'h': 481}",0.94,"{'Woman': 98.97011518478394, 'Man': 1.0298811830580235}",Woman,"{'asian': 0.055777753004804254, 'indian': 0.030727306148037314, 'black': 0.0011329570952511858, 'white': 94.25984621047974, 'middle eastern': 2.8212659060955048, 'latino hispanic': 2.831253409385681}",white,"{'angry': 0.08303363895272713, 'disgust': 5.745800881113991e-05, 'fear': 0.00020831945763099787, 'happy': 99.70905179543229, 'sad': 0.01388302437545795, 'surprise': 1.1335884304322045e-05, 'neutral': 0.19375472301701718}",happy,68132393.jpg
37,"{'x': 1646, 'y': 159, 'w': 121, 'h': 162}",0.90,"{'Woman': 9.073961526155472, 'Man': 90.92603921890259}",Man,"{'asian': 4.417776843044382, 'indian': 1.4453820744612307, 'black': 0.21484813420154264, 'white': 72.2415473749098, 'middle eastern': 8.184124759927363, 'latino hispanic': 13.496324538746421}",white,"{'angry': 0.21468130871653557, 'disgust': 0.015397813695017248, 'fear': 1.4245458878576756, 'happy': 6.299038659562939e-05, 'sad': 97.98355102539062, 'surprise': 7.42499082662107e-05, 'neutral': 0.361687527038157}",sad,60558314.jpg
29,"{'x': 578, 'y': 659, 'w': 400, 'h': 500}",0.94,"{'Woman': 76.42571926116943, 'Man': 23.57427626848221}",Woman,"{'asian': 32.0443332195282, 'indian': 0.681072985753417, 'black': 0.089662877144292, 'white': 48.149457573890686, 'middle eastern': 6.5533362329006195, 'latino hispanic': 12.482141703367233}",white,"{'angry': 10.20754873752594, 'disgust': 1.0372026082450247e-05, 'fear': 3.9669420570135117, 'happy': 0.0005479807441588491, 'sad': 74.96559619903564, 'surprise': 0.0003414543016333482, 'neutral': 10.859016329050064}",sad,94894547.jpg
31,"{'x': 1040, 'y': 378, 'w': 128, 'h': 165}",0.92,"{'Woman': 21.049217879772186, 'Man': 78.9507806301117}",Man,"{'asian': 4.221670943895466, 'indian': 0.631978520291624, 'black': 0.0550603603034037, 'white': 66.24171540239865, 'middle eastern': 8.725651058477037, 'latino hispanic': 20.123915955553535}",white,"{'angry': 3.3773064432534954e-14, 'disgust': 1.654470426874646e-24, 'fear': 2.357688426001675e-12, 'happy': 99.99998807907104, 'sad': 3.4129223258009666e-14, 'surprise': 2.0392089241553726e-14, 'neutral': 1.5790831753292878e-05}",happy,72105044.jpg
23,"{'x': 1218, 'y': 184, 'w': 356, 'h': 490}",0.94,"{'Woman': 17.03931838274002, 'Man': 82.96068906784058}",Man,"{'asian': 99.76223705781919, 'indian': 0.08811113018459858, 'black': 8.066195872403307e-05, 'white': 0.03301105949814227, 'middle eastern': 5.744668443624133e-05, 'latino hispanic': 0.11649596966406522}",asian,"{'angry': 0.14469167217612267, 'disgust': 0.00046279715206765104, 'fear': 2.749457396566868, 'happy': 58.58263969421387, 'sad': 0.3718559630215168, 'surprise': 0.08549228659830987, 'neutral': 38.06540369987488}",happy,86791267.jpg
37,"{'x': 653, 'y': 309, 'w': 278, 'h': 434}",0.91,"{'Woman': 2.34390776604414, 'Man': 97.65609502792358}",Man,"{'asian': 38.55937421321869, 'indian': 11.887168139219284, 'black': 6.293132156133652, 'white': 10.644403845071793, 'middle eastern': 8.145690709352493, 'latino hispanic': 24.47023242712021}",asian,"{'angry': 19.608180224895477, 'disgust': 2.0679858785685803e-12, 'fear': 0.21963096223771572, 'happy': 0.0005142470854480052, 'sad': 14.012439548969269, 'surprise': 0.005846718704560772, 'neutral': 66.15338921546936}",neutral,2507329.jpg
31,"{'x': 896, 'y': 115, 'w': 318, 'h': 462}",0.94,"{'Woman': 99.77877140045166, 'Man': 0.2212239895015955}",Woman,"{'asian': 5.197028585257613e-07, 'indian': 2.72891220731708e-07, 'black': 3.385237836578403e-10, 'white': 99.9816358089447, 'middle eastern': 0.0033717336918925866, 'latino hispanic': 0.014990694762673229}",white,"{'angry': 2.1682271733880043, 'disgust': 0.0017146452591987327, 'fear': 0.8220069110393524, 'happy': 0.043318269308656454, 'sad': 9.977804869413376, 'surprise': 0.024653610307723284, 'neutral': 86.96227669715881}",neutral,92548809.jpg
32,"{'x': 893, 'y': 412, 'w': 256, 'h': 303}",0.94,"{'Woman': 99.86860156059265, 'Man': 0.13140030205249786}",Woman,"{'asian': 10.15150249004364, 'indian': 19.008292257785797, 'black': 3.603174164891243, 'white': 18.005891144275665, 'middle eastern': 13.782750070095062, 'latino hispanic': 35.448384284973145}",latino hispanic,"{'angry': 1.991269257502811e-12, 'disgust': 2.6374891625484557e-20, 'fear': 0.0004780307790497318, 'happy': 99.99938011169434, 'sad': 4.3925757475804517e-08, 'surprise': 4.966934863404049e-07, 'neutral': 0.00014637154208685388}",happy,72383302.jpg
31,"{'x': 1403, 'y': 262, 'w': 237, 'h': 343}",0.90,"{'Woman': 1.9618790596723557, 'Man': 98.0381190776825}",Man,"{'asian': 67.90615128911443, 'indian': 10.458256927624758, 'black': 3.102310559291277, 'white': 4.735838904132778, 'middle eastern': 1.628645979085325, 'latino hispanic': 12.168803046274366}",asian,"{'angry': 6.480655794388483e-08, 'disgust': 2.6240157339436247e-16, 'fear': 10.690725810441279, 'happy': 9.082491897210841e-07, 'sad': 89.27675017395613, 'surprise': 3.5850966355923443e-10, 'neutral': 0.03251774954863643}",sad,74287432.jpg
39,"{'x': 690, 'y': 831, 'w': 256, 'h': 343}",0.94,"{'Woman': 12.41564005613327, 'Man': 87.58436441421509}",Man,"{'asian': 99.35042262077332, 'indian': 0.09766336297616363, 'black': 0.000259125431512075, 'white': 0.22352735977619886, 'middle eastern': 6.520655801978137e-05, 'latino hispanic': 0.32806701492518187}",asian,"{'angry': 39.46117288337077, 'disgust': 0.9790352309900247, 'fear': 7.156994085670223, 'happy': 32.73533490475, 'sad': 13.110423015305637, 'surprise': 0.10979410581882526, 'neutral': 6.447243666977445}",angry,33486429.jpg
29,"{'x': 646, 'y': 293, 'w': 168, 'h': 259}",0.92,"{'Woman': 99.9887228012085, 'Man': 0.011276618897682056}",Woman,"{'asian': 9.176426380872726, 'indian': 0.7676900364458561, 'black': 0.19280776614323258, 'white': 71.79935574531555, 'middle eastern': 8.485209196805954, 'latino hispanic': 9.578506648540497}",white,"{'angry': 4.390531929198733, 'disgust': 0.0012563791321337026, 'fear': 0.5644572640308456, 'happy': 0.015012453120755031, 'sad': 49.76417717506614, 'surprise': 0.012747818319332548, 'neutral': 45.251818925359125}",sad,49850110.jpg
28,"{'x': 612, 'y': 765, 'w': 118, 'h': 153}",0.92,"{'Woman': 0.05635190173052251, 'Man': 99.94364380836487}",Man,"{'asian': 0.6597924832752327, 'indian': 0.6248964741702645, 'black': 0.07672068646200735, 'white': 60.48900610077454, 'middle eastern': 13.701900983083366, 'latino hispanic': 24.44768541427677}",white,"{'angry': 3.1175708398222923, 'disgust': 0.005322424476617016, 'fear': 6.265925616025925, 'happy': 22.345702350139618, 'sad': 6.324811279773712, 'surprise': 1.6572944819927216, 'neutral': 60.28337478637695}",neutral,45853798.jpg
25,"{'x': 182, 'y': 188, 'w': 550, 'h': 753}",0.93,"{'Woman': 92.33447909355164, 'Man': 7.665523141622543}",Woman,"{'asian': 10.323073714971542, 'indian': 5.300019681453705, 'black': 0.9376763366162777, 'white': 31.14197850227356, 'middle eastern': 17.070430517196655, 'latino hispanic': 35.22682189941406}",latino hispanic,"{'angry': 49.494606256484985, 'disgust': 8.731567646691474e-06, 'fear': 5.442734807729721, 'happy': 0.00012786492789018666, 'sad': 16.96944236755371, 'surprise': 0.00023901895929157035, 'neutral': 28.092843294143677}",angry,image_2447.jpg
29,"{'x': 1115, 'y': 243, 'w': 190, 'h': 240}",0.92,"{'Woman': 9.956313669681549, 'Man': 90.04368782043457}",Man,"{'asian': 99.84478950500488, 'indian': 0.004143957994529046, 'black': 4.211837847378774e-05, 'white': 0.036525988252833486, 'middle eastern': 0.00023464745027013123, 'latino hispanic': 0.1142671681009233}",asian,"{'angry': 1.0266160899163879e-05, 'disgust': 1.4630623101918871e-08, 'fear': 3.5103170148431673e-06, 'happy': 99.99120235443115, 'sad': 8.964528888100176e-05, 'surprise': 3.418824112699781e-07, 'neutral': 0.00870054354891181}",happy,29147643.jpg
28,"{'x': 787, 'y': 131, 'w': 234, 'h': 325}",0.94,"{'Woman': 85.86706519126892, 'Man': 14.132928848266602}",Woman,"{'asian': 99.99816417715977, 'indian': 0.001298368560874438, 'black': 9.16456856621333e-08, 'white': 8.727101982113972e-05, 'middle eastern': 2.3119212119830368e-08, 'latino hispanic': 0.0004426526102003091}",asian,"{'angry': 0.0004177142272965284, 'disgust': 3.2696973384024886e-11, 'fear': 0.00042988694985979237, 'happy': 0.0009275919182982761, 'sad': 0.005759661871707067, 'surprise': 0.0017980688426177949, 'neutral': 99.99066591262817}",neutral,74064035.jpg
51,"{'x': 931, 'y': 46, 'w': 168, 'h': 215}",0.92,"{'Woman': 0.005887932638870552, 'Man': 99.99411106109619}",Man,"{'asian': 0.0002764948703770642, 'indian': 0.00036822814308834495, 'black': 2.654603292739921e-06, 'white': 98.8741934299469, 'middle eastern': 0.934415590018034, 'latino hispanic': 0.19074034644290805}",white,"{'angry': 0.00013781646796991485, 'disgust': 1.003679553398506e-12, 'fear': 0.00018397963645592377, 'happy': 0.00010267966147622637, 'sad': 0.0003926152892112765, 'surprise': 7.124571508862499e-05, 'neutral': 99.99911189073991}",neutral,55292521.jpg
34,"{'x': 659, 'y': 178, 'w': 175, 'h': 231}",0.92,"{'Woman': 99.99483823776245, 'Man': 0.00516350737598259}",Woman,"{'asian': 0.06314327474683523, 'indian': 0.16957262996584177, 'black': 0.004933560194331221, 'white': 81.95361495018005, 'middle eastern': 7.929784804582596, 'latino hispanic': 9.87894982099533}",white,"{'angry': 93.62472891807556, 'disgust': 1.0177810674870218e-12, 'fear': 0.0011037512194889132, 'happy': 6.350473314523697, 'sad': 0.012319207598920912, 'surprise': 6.45047515401842e-08, 'neutral': 0.011373570305295289}",angry,77692049.jpg
27,"{'x': 581, 'y': 550, 'w': 250, 'h': 296}",0.92,"{'Woman': 0.8631324395537376, 'Man': 99.13687109947205}",Man,"{'asian': 99.99952316289864, 'indian': 2.810779398337693e-05, 'black': 2.4381713184011258e-08, 'white': 4.795004994329343e-05, 'middle eastern': 3.8699167031706705e-08, 'latino hispanic': 0.0003948842261176967}",asian,"{'angry': 0.05868194857612252, 'disgust': 0.0005208057245909004, 'fear': 75.73608756065369, 'happy': 7.152766734361649, 'sad': 16.936753690242767, 'surprise': 1.078991918035399e-06, 'neutral': 0.11518978280946612}",fear,69350743.jpg
